mean,max,min,std,ft_400HHz,ft_800HHz,ft_1200HHz,ft_1600HHz,ft_2000HHz,ft_2400HHz,ft_2800HHz,ft_3200HHz,ft_3600HHz,ft_4000HHz,ft_4400HHz,ft_4800HHz,ft_5200HHz,ft_5600HHz,ft_6000HHz,ft_6400HHz,ft_6800HHz,ft_7200HHz,ft_7600HHz,ft_8000HHz,ft_8400HHz,ft_8800HHz,ft_9200HHz,ft_9600HHz,ft_10000HHz,ft_10400HHz,ft_10800HHz,ft_11200HHz,ft_11600HHz,ft_12000HHz,ft_12400HHz,ft_12800HHz,ft_13200HHz,ft_13600HHz,ft_14000HHz,ft_14400HHz,ft_14800HHz,ft_15200HHz,ft_15600HHz,ft_16000HHz,ft_16400HHz,ft_16800HHz,ft_17200HHz,ft_17600HHz,ft_18000HHz,ft_18400HHz,ft_18800HHz,ft_19200HHz,ft_19600HHz,ft_20000HHz,label
-0.178975,33.0,-32.0,13.249445361377507,9479417.28652567,440774.9779910771,372277.66194064514,166128.04336147977,70562.93891253183,9398.67085299622,0.0,35480.5920454271,139098.73845369346,804322.1733452408,252317.12208318495,0.0,0.0,0.0,9995.788779670629,193654.78119943853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.99754375,43.0,-52.0,14.773389185732604,10725941.181472696,398296.2450216748,111386.7194011572,104411.859991166,57722.15444055938,12123.339955810125,0.0,10161.019686737878,52916.51559364426,744809.702427901,179858.46160919056,0.0,0.0,0.0,0.0,293438.216985622,0.0,0.0,53491.83235550095,0.0,0.0,0.0,0.0,0.0,294178.1403188774,0.0,0.0,0.0,0.0,13715.551669906637,0.0,22543.912446652263,0.0,0.0,736339.4405221009,0.0,0.0,110557.34233860901,1543548.4538605511,333910.894971361,0.0,0.0,0.0,129205.58700910123,548910.738215897,0.0,0.0,0.0,0.0,0.0,1.0
-0.18525375,34.0,-37.0,14.127025757893339,9664677.831948085,476545.2372006196,138166.2946836047,100849.93590079452,66741.14815590248,12197.914007565683,0.0,33082.60237554806,69428.74126789696,788073.3502073176,160074.23593978494,0.0,0.0,0.0,0.0,459772.2271110547,0.0,0.0,193336.32354708202,0.0,0.0,0.0,0.0,0.0,222791.84219481476,0.0,0.0,0.0,0.0,13703.29897781728,0.0,18573.782362909486,0.0,0.0,797834.9466495577,9272.971085026873,0.0,154923.5336503521,1590575.0703363807,371869.6067008428,0.0,0.0,0.0,115246.1986297189,535660.685683932,0.0,0.0,0.0,0.0,0.0,1.0
-0.03237375,62.0,-50.0,14.606668507355367,10035577.046364345,491151.0496633598,130623.21346459971,110642.76333736599,88553.72340664438,12665.749643066898,0.0,22729.447129631088,81748.88155912457,918881.1779369079,186356.42619287188,0.0,0.0,0.0,0.0,492074.35670524486,0.0,0.0,36346.765988415355,0.0,0.0,0.0,0.0,0.0,149023.70888883228,0.0,0.0,0.0,0.0,14604.786669589703,0.0,9321.278216651652,0.0,0.0,788246.1441308457,0.0,0.0,139932.5762949754,1465428.1155198575,356503.30476344255,0.0,0.0,0.0,125373.07203827007,745138.6958348128,0.0,0.0,0.0,0.0,0.0,1.0
-0.99019125,38.0,-44.0,13.98155085793879,11038698.280136205,411394.4048287762,197701.81977087026,228514.9883534512,41430.74996600159,12102.459736572051,0.0,0.0,70970.48514608323,789448.4191046869,178184.183387304,0.0,0.0,0.0,0.0,417730.82317339256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.186245,26.0,-33.0,13.161539303311791,10053687.589567862,482047.8497531192,212570.283676898,211266.0837061212,75160.57156441887,12134.4994275606,0.0,52644.83494261585,137142.19837933258,819383.4695398604,166869.0880531646,0.0,0.0,0.0,0.0,323543.7395851294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.02957875,48.0,-38.0,13.853893631774044,10516625.951933037,489846.64174196246,218138.99505436386,242958.05021298674,79739.67907036764,12995.18083657633,0.0,44742.78034374659,133141.15961034448,968749.8825454424,192529.18338570424,0.0,0.0,0.0,0.0,354913.47608963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.99988625,127.0,-128.0,14.490063274170957,10299708.549740113,409608.19257377356,104081.21464043841,233869.4120960324,57294.455323036855,22234.32675154336,0.0,20734.908307300364,81597.30781023929,779621.8312642885,250071.75440112903,0.0,0.0,0.0,0.0,137142.80262308728,0.0,0.0,136614.58370532928,0.0,0.0,0.0,0.0,167583.22804571618,26094.122846425977,0.0,0.0,0.0,0.0,38174.97741093088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1616425,80.0,-110.0,13.634610338416074,9132442.916350335,517031.72812297894,112373.10264745927,221843.54612409338,64645.9025484828,22393.932763797282,0.0,53896.11335738591,126482.02676085061,778102.9983758312,225216.84026966078,0.0,0.0,0.0,0.0,139628.41909169615,0.0,0.0,234117.8830647615,0.0,0.0,0.0,0.0,201249.36508476757,60677.92489690166,0.0,0.0,0.0,0.0,31798.07003660433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0401,127.0,-128.0,14.061862666801192,9522766.758611934,532506.230041547,111556.47398800848,247691.86383403128,79105.31812885373,23102.705470643712,0.0,44021.353455190605,158899.60817258508,927119.4745608743,277442.4242473049,0.0,0.0,0.0,0.0,96387.33394579019,0.0,0.0,242984.2967721605,0.0,0.0,0.0,0.0,170411.23982844726,100979.47422107786,0.0,0.0,0.0,0.0,19123.467190840212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.39295,27.0,-29.0,13.46016704085135,13092521.783272145,25566.191093829482,100773.30796228876,0.0,0.0,18637.727078940996,738366.6497162799,4387206.386326503,491396.7112873806,80761.7026234646,17298.321475240482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10303.800753085876,0.0,0.0,0.0,0.0,0.0,14428.010195233734,0.0,0.0,0.0,9643.379410178153,60482.408622642004,0.0,0.0,0.0,10010.637978481695,366495.3273779258,16487.58975204539,0.0,21120.643084561045,3482101.922617419,0.0,0.0,0.0,0.0,1946868.1506743121,559947.4532466884,0.0,0.0,0.0,0.0,0.0,0.0
-0.01327875,44.0,-68.0,14.587629808282001,10698263.80195184,70792.85184845391,291855.0520942331,22822.229582350996,0.0,0.0,393185.81229966605,3103581.805044231,353741.8649394306,79495.35694318968,21999.067149655373,0.0,0.0,0.0,24691.01636214323,72778.05503964872,0.0,0.0,277734.9562691993,0.0,0.0,0.0,0.0,0.0,93862.7032470196,0.0,0.0,0.0,0.0,27904.114295598974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.48151875,52.0,-43.0,13.46177282038134,12085264.740683552,241146.6350038419,645491.2619337955,53153.7311299515,0.0,67094.64475460368,645877.0441843723,3865263.2128145965,421369.5572593009,83007.77767903387,23823.189980415787,9421.31160796536,0.0,0.0,54827.4355605105,61368.25795778057,0.0,0.0,568559.2537198616,0.0,0.0,0.0,0.0,142901.68662273392,160073.56180077104,0.0,0.0,0.0,0.0,14341.127870107353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.451805,68.0,-56.0,13.915663541458942,12183265.218920635,189754.5100877557,554444.1955963785,30021.993805970484,8880.080629124412,38280.343863985225,577358.6757091343,3568748.484596139,359860.03390446835,86965.09247983176,20956.116068141935,9725.35222144147,0.0,0.0,41733.82985699042,61276.350970287865,0.0,0.0,499629.43870750046,0.0,0.0,0.0,0.0,89566.00307700051,82985.13212964579,0.0,0.0,0.0,0.0,18560.784025814137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.001465,71.0,-102.0,14.653905836839895,10574349.482012989,405696.84439318796,307815.63383262674,116358.47845450138,33852.10947529501,0.0,60859.91422965587,449551.0602277613,519299.99162773625,1273629.7594261437,12352.180603462619,0.0,0.0,0.0,0.0,27323.23373258363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.44307125,107.0,-78.0,14.86633580871053,12301197.263837263,599417.2581159282,524464.0959109908,198750.26252025727,91849.63589039625,0.0,82250.42327152488,669707.6413225208,727108.2483456113,1487660.7281139449,12146.921982100279,0.0,0.0,0.0,0.0,41286.18167716055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.47060375,24.0,-26.0,13.229623847228984,12727816.882165339,855196.4564982275,668756.01799214,344552.0920256391,87129.74828530743,0.0,137940.52319087356,592631.6334543347,1022991.898514404,1729078.1587621565,91024.564095995,0.0,0.0,0.0,0.0,56518.345011590965,0.0,0.0,19644.801394853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16684625,26.0,-58.0,12.874947117724016,9384329.324601592,404133.9518640784,105768.28711545699,49203.60045114363,97058.62303537685,18275.592537132354,0.0,78499.03606711181,147607.60878653673,919655.2662358121,213684.8619147885,0.0,0.0,0.0,8315.99708091119,11690.465569589069,0.0,0.0,146416.70960777646,0.0,0.0,0.0,0.0,0.0,1938078.9407238872,0.0,0.0,0.0,0.0,2146219.0709668486,0.0,0.0,0.0,0.0,104623.16864806769,351943.51732844784,0.0,239803.4423993897,1996331.1776368755,10320.882812743286,0.0,0.0,0.0,411492.5360055674,249705.22318173933,0.0,0.0,0.0,0.0,0.0,0.0
-0.005595,62.0,-57.0,13.39113420696952,10152799.694368495,18260.96228468737,55651.048882915275,9870.419711397955,0.0,0.0,501132.4856455662,3398663.277137568,228897.52302848094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55154.295581636194,12486.169279147047,0.0,0.0,0.0,0.0,9084.56685744877,0.0,0.0,9413.129609678124,0.0,106254.05265553125,41627.71587801049,0.0,0.0,30347.710662481815,716765.4740444964,186372.3062116984,0.0,0.0,0.0,652861.1652058458,334675.4761728909,0.0,0.0,0.0,0.0,0.0,0.0
-1.93109125,29.0,-33.0,16.572809392395946,14291239.27767616,2138905.8965754346,3781347.216751932,1597365.8853592924,29321.72787000796,0.0,0.0,0.0,0.0,93535.54979761514,11201.337657154212,0.0,0.0,0.0,492151.58520992985,241292.06864839693,0.0,0.0,227733.87151981686,0.0,0.0,0.0,0.0,293928.9127290329,14662.774474194774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.74710625,25.0,-27.0,15.544097208423155,18703309.95548786,354464.20377214113,188443.35348871423,126311.27179437433,22591.061604805065,0.0,82213.99412137445,2090679.8898102553,46352.02741716072,0.0,0.0,0.0,0.0,0.0,833447.853072536,19189.25026017133,0.0,0.0,181131.27989824704,0.0,0.0,0.0,0.0,209150.5011537597,35392.25483909371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0312225,38.0,-23.0,13.334296378505266,9278089.404108696,566317.0724613308,50590.57956065395,162145.0677688746,113186.83705120803,21779.910306612015,0.0,19638.14282119387,156822.80965821707,979090.1142207987,192902.4101367702,0.0,0.0,0.0,0.0,1270766.2222548947,0.0,0.0,26798.505620835705,0.0,0.0,0.0,0.0,0.0,75036.29836560284,0.0,0.0,0.0,0.0,56478.657610907496,0.0,0.0,0.0,0.0,314154.5310596728,0.0,0.0,168178.97648828215,327409.22012287925,166518.1162861263,0.0,0.0,0.0,32404.36889112091,72254.9394686151,0.0,0.0,0.0,0.0,0.0,0.0
-1.37642125,79.0,-128.0,15.318646859913095,16416611.838747166,3286441.8160010823,3237358.748620094,965045.277475928,164637.4662637672,90482.88951156467,123043.47323761729,1921544.9878290342,518405.9635439026,0.0,16131.641100984205,0.0,0.0,0.0,2423701.8171835155,34408.79762894996,0.0,0.0,352210.88155603886,0.0,0.0,0.0,0.0,176587.96744196414,268333.33060910355,0.0,0.0,0.0,0.0,13811.426967865056,45903.47277185565,19859.489782033103,0.0,0.0,10643.05424815972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.71529375,127.0,-128.0,16.32588540537324,14102475.850184903,1504971.6123989723,1186883.7828331273,345032.53475630283,27125.31347247673,43387.970061646396,62405.44786344088,1974499.7645313672,442922.2646811211,0.0,12843.52439378104,0.0,0.0,35360.20225446997,2868885.7835366656,89968.12278176131,32155.315560117655,10512.585550932417,407912.18651821156,186717.32380066288,22790.150009392888,22134.508978822778,23133.012333439947,349456.25649136817,738272.7940993059,60323.52223712774,95736.9271984138,305119.6268483557,255832.16881718015,74161.38179899692,381337.0956969615,245618.75312857173,10613.45760014386,0.0,89489.99025724064,12157.759325068988,0.0,10314.498001392201,0.0,32204.912549202214,10742.664896889228,0.0,0.0,10128.10743630604,0.0,10242.174004575147,0.0,0.0,0.0,0.0,1.0
-0.7828175,87.0,-74.0,15.970832965004542,12792434.50783246,300575.9274683915,721641.5720431464,161925.57772138872,11862.175592248888,0.0,0.0,1259694.7950187859,243187.5244806054,0.0,12266.365053585994,0.0,0.0,0.0,2746037.2805875815,34398.81267135473,0.0,0.0,324313.39810760505,11427.870874304008,0.0,0.0,0.0,444919.1745619249,106986.8359475937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.9449225,29.0,-32.0,15.90299838397435,13234180.728317112,3664638.9263821337,3124020.055545085,805916.4243711848,17355.91721423496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701919.5466170978,24574.67687290821,0.0,0.0,92998.32464997323,0.0,0.0,0.0,0.0,13156.913284748043,111802.95309695683,0.0,0.0,0.0,0.0,14998.199163092328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8790675,30.0,-28.0,16.339941831982376,12073088.723472178,2474162.466127405,2236546.460175923,584979.804718327,16500.836740371582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393469.81963919516,0.0,0.0,0.0,63034.51970425347,0.0,0.0,0.0,0.0,22196.89700629114,44423.219146952906,0.0,0.0,0.0,0.0,28014.851269588908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1445125,38.0,-39.0,14.011450193975795,12306125.408280717,1870965.241232545,2489144.6149822474,704352.9725537387,18259.676840894466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576968.8568860837,0.0,0.0,41995.7526516756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.9404175,59.0,-30.0,14.76693561656169,13217418.646103442,1446178.9050789163,1941805.0303811366,578303.6501421386,17969.137705781006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449775.0820313233,0.0,0.0,36400.88630725365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8910175,29.0,-26.0,16.066624894022954,12831843.904601345,862658.7112365982,646632.396596693,364926.53471523046,12523.43328618543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42833.69991081824,3037355.707260326,0.0,10585.66606940963,1033030.0850371986,0.0,0.0,0.0,0.0,0.0,134728.3054570583,0.0,0.0,0.0,0.0,30484.180468205577,0.0,0.0,0.0,0.0,187942.36261436774,0.0,0.0,29601.93632347277,501914.49308894493,35225.01725892936,0.0,0.0,0.0,11899.463725574811,237475.69861571764,0.0,0.0,0.0,0.0,0.0,0.0
-0.990215,59.0,-65.0,14.038985117171181,10337422.307417393,379171.57059791556,104542.15082926181,298555.89842504234,61405.146585554925,20857.407653141836,0.0,39391.02704418216,92578.30164020776,991209.9660860724,155551.16625904472,0.0,19967.87879855617,0.0,0.0,83285.14091788846,0.0,0.0,122515.02503662798,0.0,0.0,0.0,0.0,96929.95296199193,105844.22559834635,0.0,0.0,0.0,0.0,24713.59024220622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.17518125,50.0,-43.0,12.97267255203953,9167329.956057305,442637.13116667955,98619.3527218271,294949.6254172496,95925.27237396792,19793.97970684145,8264.289925655019,74089.71534973539,116473.43109982772,1030204.38389824,139622.28739612096,0.0,20727.779269285107,0.0,0.0,90144.03977140371,0.0,0.0,232492.7308894212,0.0,0.0,0.0,0.0,105178.0765465594,47856.07571620435,0.0,0.0,0.0,0.0,31552.228769404326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0495775,69.0,-52.0,13.909888440520982,9712525.151585897,472213.04966693185,93171.80237624784,317455.9183971991,84483.52514233314,21418.353678178675,0.0,73739.24092361296,117738.66435676557,1207826.9141540248,171535.84638872277,0.0,20224.78851346717,0.0,0.0,90917.06950519799,0.0,0.0,233486.6208209289,0.0,0.0,0.0,0.0,119073.73069566602,59350.495246131366,0.0,0.0,0.0,0.0,30343.82053440295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3467525,127.0,-128.0,15.297479701566864,22275365.80845219,695532.8273397165,659502.3415951495,387343.53450751666,42149.638569913135,0.0,125691.39264019017,3081651.5069589964,186748.11013266823,0.0,0.0,0.0,10404.987135783886,0.0,133266.46851148276,373494.0062950832,0.0,0.0,263935.22727359243,0.0,0.0,0.0,0.0,50081.70524828227,361031.1950815515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309591.3932884873,50494.47934189767,0.0,0.0,0.0,6517612.542728642,3621187.0360443923,367298.9389832342,0.0,0.0,550593.5815323225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.76699125,127.0,-128.0,15.49501349762973,19184124.697221763,407133.1794717178,336905.018427618,182439.77649184054,20320.763869152244,0.0,44802.451059190775,2088819.4373928742,46192.2842024366,11893.115517389288,0.0,0.0,0.0,0.0,142052.11941071035,246992.9631090379,0.0,0.0,107939.48033117778,0.0,0.0,0.0,0.0,44542.60948994334,71810.59941827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890931.584179044,0.0,0.0,0.0,0.0,3266622.6065695332,3465280.8860474476,72189.18680768266,0.0,0.0,305385.84566893283,51619.485525156095,0.0,0.0,0.0,0.0,29934.45411540007,0.0
-0.999435,127.0,-109.0,14.858733649212239,10648493.920234129,373121.4181265051,69330.8222880216,189694.47698671836,54281.06722262925,0.0,0.0,0.0,161051.7988726914,1017018.6572498353,110624.88646310962,0.0,0.0,0.0,0.0,105028.93015948674,0.0,0.0,115307.73194258081,0.0,0.0,0.0,0.0,100247.4915076327,373837.19201657263,0.0,0.0,0.0,0.0,528319.5863955658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0685475,33.0,-31.0,15.42536073054487,12972388.825788682,1240290.2744345667,836017.6196030146,581103.6946629575,0.0,0.0,0.0,0.0,0.0,28930.703601620095,0.0,0.0,0.0,0.0,34242.257332828754,264482.63806790975,0.0,0.0,347059.52532569366,28808.814741923597,0.0,0.0,0.0,399666.6914862882,630782.514990651,0.0,0.0,0.0,48368.74346536648,1479818.383525559,0.0,0.0,0.0,27305.501950215163,4293319.129882564,0.0,0.0,145520.85725782972,600518.0835285197,275848.646746648,0.0,0.0,0.0,0.0,124473.48079390932,0.0,0.0,0.0,0.0,0.0,1.0
-1.9236625,37.0,-33.0,15.754321798618085,13697740.637035087,937114.3351394756,668470.3187692284,483995.939009813,0.0,0.0,0.0,0.0,0.0,27114.795257652026,0.0,0.0,0.0,0.0,17676.152351440967,291684.49095584603,0.0,0.0,696603.0916385165,31880.536697696407,0.0,0.0,0.0,267295.57504389604,71302.54256025783,0.0,0.0,0.0,36639.274308232896,534338.3704753659,0.0,0.0,0.0,0.0,4267042.055783342,0.0,0.0,25080.77764733768,2014649.3299305383,168384.2437734421,0.0,0.0,0.0,0.0,100448.69119008315,0.0,0.0,0.0,0.0,0.0,1.0
0.8822025,31.0,-30.0,16.17829528783987,12752250.546654893,604783.8544227878,562286.0571598908,352196.2517270973,0.0,0.0,0.0,0.0,0.0,31240.16445424129,0.0,0.0,0.0,0.0,27406.431186301455,213985.3323005708,0.0,0.0,355648.5082578612,41566.948022400255,0.0,0.0,0.0,216800.06901044803,149830.79833596118,0.0,0.0,0.0,155925.16136000166,984386.9158438363,0.0,0.0,0.0,13787.59033792935,4565859.838077772,0.0,0.0,106309.95031201326,1096866.6135924812,232904.92721147294,0.0,0.0,0.0,0.0,62898.83416366791,0.0,0.0,0.0,0.0,0.0,1.0
-1.9351675,56.0,-58.0,14.8447940270935,13070207.157307621,735458.6218641119,104365.59174021591,15970.762309642998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37033.51134817107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15939.679138131338,166881.31281353693,0.0,0.0,186236.92486845359,792111.9302930261,0.0,0.0,0.0,0.0,176631.28084292202,600963.3688103637,0.0,0.0,0.0,0.0,0.0,0.0
0.71463625,127.0,-126.0,15.314169727247018,22608762.088857174,576908.9458109378,229112.08074882772,144001.68301570893,85534.58177580037,0.0,168896.6759477976,3237463.494188519,51737.87178141743,0.0,0.0,0.0,0.0,0.0,10345.489928357907,89933.72207728474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.97616375,39.0,-42.0,14.07012155397339,10360746.09597707,554819.8610315553,62706.521672216644,111359.82655880714,75522.71303004645,0.0,0.0,37273.36717530461,201242.13326801884,1226340.6688065631,247685.45840140083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77123.60673411816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.863468664618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.17907625,30.0,-39.0,13.375852368670532,9383957.539263258,599321.24961529,78234.658114981,109438.66027947907,65878.30497506594,0.0,0.0,89855.5378710353,307200.45954971615,1067937.4927895325,226158.18545573723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8507.515006908567,70084.47127309507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10998.567568767512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.04598875,58.0,-38.0,14.545160131018756,10137906.884316795,619226.9681388848,63941.4621906027,115704.5215948224,79065.59524482503,0.0,0.0,51130.21365676385,293649.253675748,1235878.0110249105,252538.04183559644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60967.243099457104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12117.98278742555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.02544875,73.0,-63.0,14.793333030946785,10961738.970799487,204538.6130518598,188810.6671315223,93744.54182114851,0.0,0.0,369813.787969249,3528741.6312863864,329114.86299905897,56189.962837689556,10502.642251920342,0.0,0.0,0.0,87612.07351434068,48883.828239983115,0.0,0.0,82885.55539526299,0.0,0.0,0.0,0.0,15024.641419615455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.4753025,59.0,-55.0,13.603007529063602,12282861.1194963,504308.2916238297,500872.18644360057,194923.2354951263,0.0,38628.886456720036,746114.0933410639,4360859.799444193,464228.49804479285,61250.754855018444,28612.294502012766,0.0,0.0,0.0,93798.25603324745,83150.42718356621,0.0,0.0,201545.4162457604,0.0,0.0,0.0,0.0,23229.863852782175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
